Time_s   F1_Hz   F2_Hz   F3_Hz   F4_Hz
2.906821   849.288703   1510.738023   2481.441474   3583.419708
2.913071   1214.224405   1363.574424   2394.376272   3679.183568
2.919321   957.909770   2281.054884   2343.241764   3677.361769
2.925571   912.925873   1630.550747   2605.824786   3498.080353
2.931821   907.233377   1618.870853   2624.823371   3494.179937
2.938071   884.655491   1689.641931   2562.183452   3531.725055
2.944321   919.023936   1805.603498   2350.711719   3598.000534
2.950571   920.151469   2067.130098   2300.172454   3533.321573
2.956821   849.747111   1878.245229   2783.246806   3574.567969
2.963071   913.734971   1852.262657   2822.600564   3721.287657
2.969321   1046.625798   2240.046933   2458.187277   3413.938897
2.975571   1108.361709   2237.255379   3300.710128   4934.264778
2.981821   1139.749225   2176.492392   3438.933386   3970.833506
2.988071   744.600989   1257.988572   2695.243715   3548.228689
2.994321   1108.741469   1342.375558   2611.441211   3635.118913
3.000571   928.796384   1677.530963   2578.379331   3730.979928
3.006821   891.196263   1762.454983   2607.400953   3835.871078
3.013071   828.418606   1754.074264   2535.791601   3775.050519
3.019321   840.253091   1901.965926   2385.208462   3570.485382
3.025571   840.875467   1986.815876   2797.971075   3493.658138
3.031821   888.508666   1990.380182   3242.241029   3847.377477
3.038071   986.049469   1910.999593   2869.070388   3684.633658
3.044321   982.817638   1601.825937   2612.839782   3663.035496
3.050571   299.427991   1468.105222   2178.260591   3612.767462
3.056821   1254.016919   1992.228254   3502.431091   3778.083582
3.063071   2113.462393   3261.505428   3425.552618   3981.092301
3.069321   216.188552   2165.298889   3216.486001   3870.019015
3.075571   225.965374   2159.976502   3180.279387   3961.780650
3.081821   227.441448   2189.474971   3187.727117   3923.962860
3.088071   221.548971   2233.653755   3269.458712   4032.565521
3.094321   215.103550   2267.663520   3292.210576   4059.335872
3.100571   211.001271   2360.712208   3249.293406   3984.471745
3.106821   207.384672   2350.558799   3263.693439   3902.243108
3.113071   202.056671   2338.576290   3286.535677   3854.375039
3.119321   199.913178   2285.303966   3333.537363   4006.791347
3.125571   200.504229   2301.139552   3329.722591   3904.200120
3.131821   199.176662   2353.111232   3281.497310   3948.233196
3.138071   195.215917   2149.055900   3163.584678   3791.393110
3.144321   197.433230   2013.475768   3103.386473   3723.947823
3.150571   199.319573   2041.709529   3233.427714   3855.232511
3.156821   201.117983   2141.067873   3243.965769   3923.411783
3.163071   204.244433   2307.018241   3241.390357   3903.761175
3.169321   205.727755   2410.643295   3254.987475   3896.470411
3.175571   207.897934   2275.031713   3230.883281   3914.990283
3.181821   211.027307   2369.734230   3265.899126   3918.058019
3.188071   212.075644   2378.785625   3294.372049   3925.912212
3.194321   216.561768   2479.775792   3301.341357   3921.094160
3.200571   215.839232   2499.292513   3269.701429   3887.707240
3.206821   216.917769   2480.117949   3247.460940   3880.625262
3.213071   219.383233   2398.910495   3265.681882   3884.731201
3.219321   218.975544   2325.631123   3256.929883   3860.553864
3.225571   221.956828   2362.469887   3250.258234   3811.051826
3.231821   221.129575   2387.789733   3287.428419   3843.251839
3.238071   220.992616   2376.329461   3374.348452   3881.163132
3.244321   221.383435   2381.294836   3349.624049   3872.806973
3.250571   221.742465   2375.471895   3395.972886   3883.510902
3.256821   220.500838   2368.960657   3359.825335   3854.924451
3.263071   220.517169   2335.214613   3384.909170   3854.885833
3.269321   218.266715   2347.641916   3408.234552   3917.411568
3.275571   217.445065   2372.664601   3327.246948   3898.373333
3.281821   220.232696   2360.485997   3299.476637   3878.449637
3.288071   218.589622   2361.803736   3307.848516   3877.165761
3.294321   215.369902   2390.142867   3343.926412   3997.859478
3.300571   215.557048   2414.679870   3314.371849   4047.457250
3.306821   216.085713   2448.015343   3298.141800   3860.315385
3.313071   213.007043   2537.347419   3269.759873   3796.787093
3.319321   214.185410   2554.806538   3270.940606   3841.795060
3.325571   217.528544   2470.267287   3237.031574   3869.778825
3.331821   216.203129   2614.618493   3619.772999   3638.580170
3.338071   213.889795   2676.436599   3214.270971   3667.224027
3.344321   216.112816   2591.137528   3096.450540   3817.127968
3.350571   217.384109   2416.613312   3161.490856   3845.444166
3.356821   214.362707   2309.536613   3149.933172   3790.978402
3.363071   213.271593   2164.371319   3130.244315   3794.616222
3.369321   213.835435   2039.290829   3171.475574   3800.849142
3.375571   213.066965   2162.505568   3268.407373   3773.443521
3.381821   210.697721   2315.609063   3310.436919   3852.452062
3.388071   207.836256   2395.952199   3323.985096   3843.772800
3.394321   207.732037   2398.287925   3378.248615   3956.612524
3.400571   204.844002   2361.812528   3295.362755   3789.926429
3.406821   201.862495   2342.817065   3244.488438   3731.963556
3.413071   200.980855   2133.162512   3224.949058   3636.233608
3.419321   201.197190   2328.518752   3437.031904   3696.981961
3.425571   200.083221   2309.971773   3134.720318   3832.348841
3.431821   201.201247   2324.629200   3197.797904   3832.075095
3.438071   200.837604   2363.479271   3226.594622   3848.520766
3.444321   199.763723   2254.981729   3200.567029   3823.772131
3.450571   198.164830   1922.587781   2997.630895   3659.005661
3.456821   199.418457   2107.584431   3129.107683   3532.342726
3.463071   199.653022   1873.466180   3029.008152   3449.923684
3.469321   197.632795   1727.664088   2936.436057   3514.189789
3.475571   199.471978   2346.985255   3135.330316   3656.349979
3.481821   200.866964   2219.710426   3177.455359   3742.595658
3.488071   199.141962   2275.222979   3231.054923   3791.142661
3.494321   198.227898   2263.693670   3290.873014   3817.278110
3.500571   199.873140   2243.323510   3371.221001   3894.801921
3.506821   200.613225   2226.964946   3311.645466   3768.427043
3.513071   200.226815   2237.974854   3376.923993   3658.839599
3.519321   201.602354   2272.064257   3299.194950   3718.684734
3.525571   200.801681   2305.646499   3173.850382   3814.555036
3.531821   197.443996   2177.735463   3127.833839   3831.658077
3.538071   197.429840   2192.241148   3138.315648   3740.036892
3.544321   197.130147   2246.217297   3335.065687   3772.362714
3.550571   195.356139   2188.008544   3321.216320   4044.112831
3.556821   189.482110   1972.141751   3113.254599   3895.740610
3.563071   179.378334   1655.737001   3103.229243   3704.393470
3.569321   179.868642   1587.386596   3076.814827   3625.748777
3.575571   189.453602   1753.443021   3080.596714   3593.356602
3.581821   204.930696   1855.374877   2811.578037   3285.227978
3.588071   195.765019   1671.036969   2655.410785   3519.672546
3.594321   199.327584   1630.846487   2595.129120   3640.506314
3.600571   188.484010   1813.246576   2810.909057   3381.873512
3.606821   187.362823   1643.564439   2892.768372   3545.036650
3.613071   174.733033   1417.933507   2923.300129   3683.331701
3.619321   180.848259   1401.702904   2571.956159   3828.764946
3.625571   192.663204   1370.986399   2508.979912   3675.848966
3.631821   135.571268   1323.711028   2743.371416   3688.139013
3.638071   1312.662432   2664.047121   3714.603335   4673.497859
3.644321   1287.698854   2428.917490   3173.200230   3976.766652
3.650571   1284.967473   2156.866100   2591.696348   3873.965055
3.656821   629.558319   1417.030203   2603.527655   3714.461244
3.663071   810.914504   1495.279272   2708.124523   3685.202306
3.669321   938.723538   1779.089609   2586.449592   3617.814377
3.675571   872.078662   1736.543882   2518.772089   3583.498124
3.681821   863.025002   1715.263465   2633.384137   3589.996447
3.688071   868.874555   1698.209061   2646.000330   3664.042382
3.694321   822.473012   1588.617504   2682.374353   3755.162595
3.700571   804.375752   1623.097584   2549.201889   3692.888741
3.706821   887.132750   1576.439887   2569.284984   3644.260407
3.713071   898.874901   1634.818551   2829.477690   3477.895677
3.719321   896.828232   1597.320274   2713.891768   3522.354080
3.725571   911.434207   1629.892839   2774.180426   3625.359067
3.731821   881.632401   1718.658113   2759.134625   3669.588510
3.738071   836.826621   1684.889065   2726.904216   3622.163175
3.744321   846.810860   1625.782912   2644.912203   3552.056332
3.750571   854.833905   1651.327583   2694.809696   3526.005560
3.756821   887.118232   1525.464331   2634.247821   3681.671209
3.763071   864.669847   1566.001782   2350.101574   3703.583730
3.769321   823.248106   1692.587238   2433.555047   3688.870678
3.775571   798.739113   1686.237747   2674.357593   3749.660221
